user_id,original_session_id,session_start_time,session_end_time,session_duration_seconds
125,49855,"2024-05-01 17:55:15","2024-05-01 18:12:48",1053
126,755,"2024-02-19 08:24:33","2024-02-19 08:27:09",156
126,28475,"2024-08-19 18:08:36","2024-08-19 18:37:00",1704
126,31243,"2024-09-01 14:52:29","2024-09-01 15:15:33",1384
126,54311,"2023-07-07 23:04:30","2023-07-07 23:20:12",942
126,97595,"2024-01-24 14:02:20","2024-01-24 14:31:07",1727
127,65465,"2023-06-03 08:04:30","2023-06-03 08:30:14",1544
127,71917,"2023-10-20 03:01:23","2023-10-20 03:03:54",151
127,93323,"2023-10-06 15:52:08","2023-10-06 16:16:21",1453
128,75166,"2023-04-27 13:12:23","2023-04-27 13:16:13",230
128,95625,"2023-05-05 18:11:12","2023-05-05 18:36:32",1520
129,20750,"2023-03-29 10:34:12","2023-03-29 10:36:27",135
130,48364,"2023-01-25 00:04:12","2023-01-25 00:36:00",1908
131,1113,"2023-05-11 07:13:33","2023-05-11 07:29:07",934
131,20470,"2024-10-18 22:04:28","2024-10-18 22:17:38",790
131,28763,"2024-12-02 05:13:42","2024-12-02 05:35:05",1283
132,15110,"2024-02-19 22:13:00","2024-02-19 22:28:14",914
132,88150,"2024-05-14 20:45:28","2024-05-14 21:11:28",1560
132,93603,"2024-08-13 13:07:43","2024-08-13 13:21:51",848
133,2675,"2024-08-31 13:03:15","2024-08-31 13:04:34",79
133,11392,"2023-10-29 04:31:43","2023-10-29 05:03:56",1933
134,56685,"2023-04-26 02:09:42","2023-04-26 02:16:06",384
134,73160,"2023-12-23 02:05:10","2023-12-23 02:18:28",798
134,81526,"2023-11-28 18:07:24","2023-11-28 18:11:11",227
135,2040,"2023-11-08 17:34:16","2023-11-08 18:01:00",1604
135,12118,"2023-07-11 12:50:10","2023-07-11 13:43:53",3223
135,28580,"2024-12-03 15:29:00","2024-12-03 15:37:07",487
135,59591,"2024-07-02 07:37:43","2024-07-02 07:44:44",421
135,71904,"2024-06-17 11:42:26","2024-06-17 12:18:29",2163
136,99077,"2024-05-01 17:18:52","2024-05-01 18:06:09",2837
137,58017,"2023-04-17 05:00:15","2023-04-17 05:03:57",222
138,10794,"2023-10-08 08:10:43","2023-10-08 08:51:25",2442
138,39528,"2024-05-18 11:44:52","2024-05-18 12:13:47",1735
138,59342,"2023-06-05 03:48:36","2023-06-05 04:23:22",2086
138,98642,"2024-12-06 04:36:18","2024-12-06 05:12:47",2189
139,9149,"2024-02-07 11:08:57","2024-02-07 11:32:50",1433
139,10959,"2023-09-26 18:22:31","2023-09-26 18:52:39",1808
139,85865,"2023-01-19 10:38:25","2023-01-19 10:52:02",817
140,33065,"2024-07-25 11:16:35","2024-07-25 11:36:59",1224
140,34401,"2023-09-01 17:22:00","2023-09-01 17:28:30",390
141,7171,"2024-01-13 02:32:44","2024-01-13 02:47:59",915
141,39753,"2023-03-08 18:32:57","2023-03-08 18:52:11",1154
141,59003,"2024-09-23 03:35:43","2024-09-23 04:13:42",2279
142,49023,"2023-11-24 00:59:46","2023-11-24 01:13:32",826
142,65992,"2024-10-17 23:58:53","2024-10-18 00:46:00",2827
142,67051,"2024-06-25 12:22:40","2024-06-25 13:10:57",2897
142,75086,"2024-05-31 06:01:27","2024-05-31 06:24:04",1357
142,97464,"2023-02-23 14:57:10","2023-02-23 15:34:12",2222
143,682,"2024-07-11 00:36:30","2024-07-11 00:38:51",141
143,28365,"2024-01-02 08:11:03","2024-01-02 08:25:59",896
143,32082,"2023-10-07 10:31:06","2023-10-07 10:50:34",1168
143,52627,"2024-06-12 13:48:12","2024-06-12 13:48:45",33
144,50843,"2023-05-27 16:54:53","2023-05-27 17:04:43",590
144,73342,"2024-06-11 07:36:01","2024-06-11 08:05:52",1791
145,14110,"2023-04-17 23:57:41","2023-04-18 00:03:18",337
145,23801,"2023-12-14 08:43:14","2023-12-14 09:01:40",1106
145,68186,"2023-12-12 15:02:13","2023-12-12 15:13:15",662
145,78370,"2024-05-25 09:40:13","2024-05-25 09:43:49",216
146,14653,"2024-04-15 11:57:26","2024-04-15 12:01:36",250
146,26143,"2024-01-25 19:06:21","2024-01-25 19:30:35",1454
146,29009,"2024-11-01 18:02:34","2024-11-01 18:34:41",1927
146,48235,"2024-03-25 11:58:18","2024-03-25 12:07:38",560
146,48995,"2023-08-06 11:20:04","2023-08-06 11:49:16",1752
147,19151,"2024-01-09 16:33:06","2024-01-09 16:37:30",264
147,71687,"2023-02-20 09:33:57","2023-02-20 09:59:19",1522
147,83934,"2024-08-10 12:27:21","2024-08-10 12:44:41",1040
148,51746,"2023-10-25 02:11:57","2023-10-25 02:21:37",580
148,93456,"2023-05-14 23:52:54","2023-05-15 00:19:36",1602
149,9088,"2024-11-17 11:21:13","2024-11-17 11:31:11",598
149,25288,"2023-06-01 11:45:04","2023-06-01 11:46:11",67
149,49560,"2024-08-01 12:27:59","2024-08-01 12:30:21",142
149,62164,"2023-06-15 02:20:34","2023-06-15 02:29:56",562
149,68012,"2023-03-27 03:27:14","2023-03-27 03:30:35",201
149,84737,"2023-10-30 15:37:12","2023-10-30 15:39:52",160
149,85127,"2024-07-09 20:58:02","2024-07-09 21:18:08",1206
150,32781,"2023-11-09 22:37:20","2023-11-09 22:57:28",1208
150,44831,"2023-06-13 02:52:29","2023-06-13 03:35:56",2607
150,46422,"2024-06-22 04:06:35","2024-06-22 04:24:53",1098
150,56328,"2024-03-26 08:39:36","2024-03-26 08:53:23",827
150,70270,"2023-07-20 13:21:36","2023-07-20 13:46:57",1521
150,89287,"2024-09-19 21:33:45","2024-09-19 22:00:53",1628
151,9840,"2024-03-07 09:10:10","2024-03-07 09:31:08",1258
151,30061,"2023-12-28 14:29:57","2023-12-28 15:01:48",1911
151,66902,"2024-09-13 23:55:29","2024-09-14 00:04:33",544
151,74687,"2024-12-20 06:21:50","2024-12-20 07:18:35",3405
151,83528,"2024-07-21 15:28:48","2024-07-21 15:38:38",590
152,72925,"2023-07-29 04:30:49","2023-07-29 04:49:33",1124
152,83644,"2023-05-03 15:08:28","2023-05-03 15:23:17",889
153,17052,"2023-12-20 09:28:34","2023-12-20 09:53:09",1475
153,52036,"2024-05-07 16:55:50","2024-05-07 17:07:17",687
153,57110,"2024-05-06 14:36:47","2024-05-06 14:45:12",505
154,3073,"2023-09-02 09:06:42","2023-09-02 09:24:31",1069
154,35833,"2024-06-28 23:53:01","2024-06-29 00:06:29",808
154,77124,"2023-12-18 13:14:15","2023-12-18 13:42:38",1703
154,80040,"2023-08-14 19:31:44","2023-08-14 20:21:09",2965
155,45137,"2024-02-15 12:01:21","2024-02-15 12:19:33",1092
155,58692,"2024-03-26 08:12:01","2024-03-26 08:16:11",250
155,85881,"2023-01-05 17:01:17","2023-01-05 17:20:14",1137
156,9731,"2023-05-14 04:42:05","2023-05-14 04:50:07",482
156,88419,"2024-10-08 12:25:14","2024-10-08 12:57:06",1912
156,89915,"2024-12-26 11:27:08","2024-12-26 11:36:38",570
157,47444,"2024-01-16 22:06:35","2024-01-16 22:15:16",521
157,52892,"2024-11-04 20:32:31","2024-11-04 20:37:28",297
157,54989,"2024-06-04 13:12:56","2024-06-04 13:47:54",2098
157,70805,"2023-03-30 03:33:08","2023-03-30 03:38:18",310
158,35314,"2024-04-08 03:25:26","2024-04-08 03:42:14",1008
158,41639,"2024-08-24 11:54:14","2024-08-24 12:44:28",3014
158,93521,"2023-03-13 10:03:45","2023-03-13 10:48:08",2663
158,99005,"2023-10-29 12:09:02","2023-10-29 12:48:12",2350
159,50515,"2024-04-22 20:27:37","2024-04-22 20:44:48",1031
159,64915,"2024-11-22 10:52:58","2024-11-22 10:56:48",230
159,73059,"2024-01-26 12:12:18","2024-01-26 12:25:15",777
160,4259,"2023-10-17 08:41:02","2023-10-17 09:02:11",1269
160,26550,"2023-10-10 06:03:11","2023-10-10 06:25:15",1324
160,50237,"2024-05-22 10:09:36","2024-05-22 10:56:14",2798
160,62553,"2023-12-29 23:04:25","2023-12-29 23:10:16",351
160,67353,"2024-11-18 11:55:32","2024-11-18 12:16:22",1250
160,72370,"2023-06-01 04:04:25","2023-06-01 04:29:36",1511
161,80697,"2024-10-15 23:14:44","2024-10-15 23:48:24",2020
162,67680,"2023-10-21 19:00:28","2023-10-21 19:05:37",309
162,92265,"2023-09-20 20:26:45","2023-09-20 20:35:44",539
163,7689,"2023-02-17 09:20:09","2023-02-17 09:30:24",615
163,34325,"2024-10-20 01:44:09","2024-10-20 02:22:56",2327
163,40249,"2023-11-03 18:45:11","2023-11-03 19:22:13",2222
163,44483,"2024-09-24 21:40:33","2024-09-24 21:42:25",112
163,63303,"2024-08-21 12:48:04","2024-08-21 13:17:23",1759
163,86818,"2023-06-20 07:02:53","2023-06-20 07:23:29",1236
164,6831,"2024-07-10 19:48:53","2024-07-10 20:07:18",1105
164,17042,"2024-04-17 08:44:40","2024-04-17 09:09:47",1507
164,57371,"2024-01-18 18:41:30","2024-01-18 18:49:17",467
164,80621,"2023-12-03 15:53:51","2023-12-03 15:56:28",157
166,19496,"2024-04-26 15:18:01","2024-04-26 15:41:59",1438
166,29324,"2024-06-02 02:11:30","2024-06-02 02:18:07",397
167,2169,"2024-05-26 08:16:32","2024-05-26 08:41:47",1515
167,19547,"2024-09-22 09:58:08","2024-09-22 10:04:45",397
167,63447,"2023-01-30 12:19:30","2023-01-30 12:55:56",2186
167,74149,"2023-12-08 11:35:46","2023-12-08 12:15:20",2374
167,79144,"2023-10-23 09:31:53","2023-10-23 09:46:08",855
167,85693,"2024-08-13 12:35:44","2024-08-13 13:02:51",1627
168,86070,"2024-07-31 07:53:15","2024-07-31 08:27:22",2047
169,9534,"2024-01-18 22:40:12","2024-01-18 22:48:40",508
169,34292,"2023-04-10 06:46:42","2023-04-10 06:58:42",720
169,41814,"2023-05-06 15:52:02","2023-05-06 16:03:02",660
169,59868,"2023-10-03 21:36:03","2023-10-03 22:15:24",2361
170,56842,"2024-09-09 05:08:55","2024-09-09 05:14:11",316
170,63657,"2024-06-02 01:27:34","2024-06-02 02:04:57",2243
170,78717,"2023-01-31 06:12:29","2023-01-31 06:29:20",1011
171,72371,"2023-05-13 03:22:38","2023-05-13 03:31:52",554
171,76397,"2023-02-13 13:39:32","2023-02-13 13:51:00",688
171,83586,"2024-09-24 22:21:31","2024-09-24 22:45:08",1417
171,89418,"2023-03-12 01:38:50","2023-03-12 02:03:24",1474
172,43592,"2023-04-09 03:21:33","2023-04-09 03:34:30",777
172,80962,"2023-02-13 22:39:51","2023-02-13 22:56:22",991
173,65966,"2023-08-26 10:37:05","2023-08-26 10:50:04",779
174,24226,"2023-08-24 07:55:19","2023-08-24 07:58:00",161
174,82187,"2023-09-01 16:55:29","2023-09-01 17:05:49",620
174,82779,"2023-04-27 09:23:38","2023-04-27 09:41:56",1098
175,84582,"2024-10-11 11:59:34","2024-10-11 12:43:37",2643
176,24792,"2024-02-14 04:03:08","2024-02-14 04:42:57",2389
176,96719,"2023-08-31 06:28:57","2023-08-31 07:13:41",2684
178,699,"2024-04-06 17:28:06","2024-04-06 18:06:08",2282
178,47479,"2023-06-15 11:14:18","2023-06-15 11:41:22",1624
178,79400,"2024-01-11 17:27:26","2024-01-11 18:11:08",2622
178,85140,"2024-11-03 12:36:31","2024-11-03 13:20:13",2622
178,93853,"2024-03-25 06:29:56","2024-03-25 06:32:13",137
178,95737,"2023-06-30 12:08:18","2023-06-30 12:15:08",410
178,98532,"2023-01-08 14:49:37","2023-01-08 15:25:47",2170
179,4686,"2023-12-03 08:34:59","2023-12-03 09:24:08",2949
179,5770,"2024-11-12 04:50:33","2024-11-12 04:57:53",440
179,6225,"2024-02-05 17:59:24","2024-02-05 18:31:06",1902
179,14940,"2023-06-21 09:18:50","2023-06-21 09:25:11",381
179,26821,"2024-06-20 04:38:06","2024-06-20 05:22:28",2662
179,70837,"2024-09-29 05:34:54","2024-09-29 06:16:57",2523
179,86184,"2023-07-23 18:55:50","2023-07-23 19:12:57",1027
179,95295,"2023-06-10 01:53:47","2023-06-10 02:06:03",736
180,34868,"2024-09-29 11:49:19","2024-09-29 12:04:14",895
181,12605,"2023-04-14 06:37:39","2023-04-14 06:45:26",467
181,57848,"2024-12-20 16:39:55","2024-12-20 16:52:52",777
181,70790,"2023-02-14 02:43:04","2023-02-14 02:56:37",813
182,29213,"2024-02-29 13:11:42","2024-02-29 13:23:04",682
183,20340,"2023-05-02 09:40:46","2023-05-02 09:48:13",447
183,66226,"2023-10-06 23:59:17","2023-10-07 00:03:00",223
183,78471,"2024-11-12 09:30:13","2024-11-12 09:43:47",814
184,32693,"2023-05-10 02:47:59","2023-05-10 03:31:57",2638
184,34693,"2023-05-12 06:59:20","2023-05-12 07:52:56",3216
184,64019,"2024-08-12 11:07:49","2024-08-12 11:22:50",901
184,79442,"2023-04-14 07:16:34","2023-04-14 07:34:32",1078
185,85863,"2024-09-10 11:09:25","2024-09-10 11:46:32",2227
186,79278,"2024-08-21 09:55:31","2024-08-21 10:16:08",1237
188,67251,"2023-02-13 15:11:17","2023-02-13 15:36:32",1515
188,69124,"2023-02-28 20:33:19","2023-02-28 20:50:25",1026
188,91892,"2024-06-21 20:52:02","2024-06-21 21:26:13",2051
189,18981,"2023-08-07 23:29:12","2023-08-07 23:44:06",894
189,66128,"2023-07-24 11:01:38","2023-07-24 11:17:19",941
190,51836,"2023-02-22 05:18:19","2023-02-22 05:32:22",843
191,6336,"2024-09-03 11:08:41","2024-09-03 11:12:37",236
191,25770,"2023-02-25 06:08:16","2023-02-25 06:33:45",1529
191,35579,"2024-01-13 03:01:58","2024-01-13 03:25:44",1426
191,53933,"2023-05-19 20:10:18","2023-05-19 20:28:59",1121
191,56840,"2023-06-30 09:28:01","2023-06-30 10:17:22",2961
192,30918,"2023-11-04 09:11:32","2023-11-04 09:30:32",1140
192,91972,"2023-11-13 10:40:45","2023-11-13 11:09:48",1743
192,96834,"2024-01-09 20:17:31","2024-01-09 20:34:17",1006
193,1711,"2024-03-19 08:53:28","2024-03-19 09:02:34",546
193,36658,"2023-08-19 18:48:30","2023-08-19 18:56:23",473
193,65114,"2023-02-03 20:05:14","2023-02-03 20:08:38",204
194,13187,"2023-03-24 13:46:21","2023-03-24 14:06:57",1236
194,28864,"2024-02-01 09:55:59","2024-02-01 10:03:12",433
194,42780,"2024-03-23 17:39:17","2024-03-23 17:52:24",787
194,46176,"2023-05-21 18:12:20","2023-05-21 18:29:15",1015
194,93374,"2024-04-21 17:39:52","2024-04-21 17:42:26",154
195,5555,"2023-01-20 09:54:17","2023-01-20 10:37:23",2586
195,26544,"2024-09-01 00:36:13","2024-09-01 01:13:26",2233
195,59807,"2023-10-09 17:02:11","2023-10-09 17:21:04",1133
195,75962,"2023-08-11 09:23:39","2023-08-11 10:13:55",3016
196,62457,"2024-10-16 18:55:16","2024-10-16 19:15:00",1184
197,25014,"2023-01-14 03:57:34","2023-01-14 04:07:08",574
197,63123,"2023-11-12 10:16:50","2023-11-12 10:54:20",2250
197,93227,"2023-04-11 20:31:23","2023-04-11 20:49:13",1070
199,35083,"2023-01-18 07:05:01","2023-01-18 07:16:43",702
199,36420,"2024-05-10 23:53:07","2024-05-10 23:54:18",71
200,11510,"2023-09-05 01:38:27","2023-09-05 02:19:58",2491
200,91700,"2024-01-19 00:15:08","2024-01-19 00:17:23",135
201,42793,"2024-10-12 10:22:32","2024-10-12 10:34:05",693
201,55684,"2023-02-24 20:01:26","2023-02-24 20:14:25",779
202,19684,"2023-08-29 11:52:45","2023-08-29 12:12:29",1184
202,22245,"2024-10-02 12:35:13","2024-10-02 12:44:07",534
202,67692,"2023-07-10 11:59:24","2023-07-10 12:43:45",2661
202,68044,"2023-11-11 01:16:06","2023-11-11 02:03:47",2861
202,84371,"2024-02-03 17:48:17","2024-02-03 17:48:42",25
203,17473,"2023-07-29 13:39:34","2023-07-29 14:05:13",1539
203,29849,"2024-03-26 04:15:04","2024-03-26 04:21:16",372
203,33108,"2024-10-24 07:28:36","2024-10-24 07:52:36",1440
203,98065,"2024-07-02 11:20:38","2024-07-02 11:51:12",1834
204,12006,"2024-06-18 16:02:48","2024-06-18 16:20:46",1078
204,14587,"2023-10-10 01:21:51","2023-10-10 01:46:05",1454
204,26735,"2024-12-20 07:14:43","2024-12-20 07:31:58",1035
205,382,"2023-10-09 08:47:33","2023-10-09 09:04:26",1013
205,612,"2023-07-07 21:05:59","2023-07-07 21:26:17",1218
205,3336,"2023-03-17 14:15:48","2023-03-17 14:19:57",249
205,65012,"2023-11-27 01:21:17","2023-11-27 01:54:24",1987
206,72374,"2023-02-17 08:45:28","2023-02-17 08:53:40",492
206,89003,"2023-09-07 12:38:19","2023-09-07 13:06:28",1689
207,62137,"2023-02-06 03:50:42","2023-02-06 03:53:13",151
208,29592,"2023-06-24 09:41:23","2023-06-24 10:23:30",2527
208,44531,"2024-08-13 02:36:59","2024-08-13 02:38:29",90
209,1990,"2024-04-22 04:34:52","2024-04-22 04:50:08",916
209,19565,"2024-09-09 13:47:38","2024-09-09 13:58:46",668
209,51320,"2023-12-28 13:01:11","2023-12-28 13:39:48",2317
210,4874,"2024-05-26 23:32:38","2024-05-26 23:42:02",564
210,51043,"2023-04-21 08:23:40","2023-04-21 08:52:09",1709
211,6895,"2024-09-07 17:39:05","2024-09-07 17:47:55",530
211,9034,"2024-09-27 01:20:50","2024-09-27 01:53:37",1967
211,65413,"2024-05-01 00:27:16","2024-05-01 00:41:46",870
212,93514,"2024-03-25 01:13:36","2024-03-25 01:17:42",246
214,11187,"2024-10-22 08:48:36","2024-10-22 09:17:38",1742
214,36792,"2023-10-15 21:50:20","2023-10-15 21:52:58",158
214,97364,"2023-09-21 06:21:48","2023-09-21 07:00:06",2298
215,6917,"2024-12-29 23:21:28","2024-12-29 23:45:18",1430
215,28526,"2023-04-08 12:10:44","2023-04-08 12:18:14",450
215,42646,"2024-11-09 22:22:23","2024-11-09 22:33:36",673
216,77811,"2023-04-26 15:46:46","2023-04-26 16:11:58",1512
216,80329,"2024-03-28 03:15:06","2024-03-28 03:17:28",142
217,12243,"2023-03-07 05:52:15","2023-03-07 06:27:00",2085
218,18705,"2023-03-08 17:41:47","2023-03-08 18:03:11",1284
218,27541,"2024-09-15 17:51:50","2024-09-15 18:02:28",638
218,66958,"2023-06-29 04:51:33","2023-06-29 04:53:07",94
219,95344,"2024-06-23 19:38:06","2024-06-23 19:55:48",1062
220,13155,"2023-10-21 08:21:25","2023-10-21 08:55:42",2057
220,46105,"2024-01-25 13:50:17","2024-01-25 14:29:34",2357
220,46514,"2024-02-24 23:55:25","2024-02-25 00:19:47",1462
220,93371,"2023-06-04 04:26:26","2023-06-04 04:52:13",1547
222,56348,"2023-08-12 05:16:53","2023-08-12 05:33:47",1014
222,67671,"2024-07-04 12:30:38","2024-07-04 13:08:08",2250
222,94562,"2024-05-31 13:06:10","2024-05-31 13:18:13",723
223,41114,"2023-06-24 18:43:45","2023-06-24 19:24:34",2449
223,70527,"2023-05-31 00:19:28","2023-05-31 00:41:56",1348
223,77263,"2023-12-22 22:34:50","2023-12-22 23:06:42",1912
223,98386,"2024-05-27 14:15:09","2024-05-27 14:16:55",106
224,16236,"2023-09-10 20:41:00","2023-09-10 20:49:20",500
224,38296,"2024-12-16 04:16:06","2024-12-16 05:03:36",2850
224,95438,"2023-08-28 17:58:47","2023-08-28 18:14:49",962
225,85099,"2024-09-28 04:16:48","2024-09-28 04:33:36",1008
225,92327,"2023-03-04 09:27:57","2023-03-04 10:00:00",1923
226,83063,"2023-07-01 10:11:21","2023-07-01 10:45:45",2064
227,73129,"2024-01-30 10:27:56","2024-01-30 10:39:02",666
227,90954,"2023-09-20 03:06:17","2023-09-20 03:09:09",172
227,94134,"2024-07-19 14:15:02","2024-07-19 14:28:30",808
228,29931,"2023-01-27 17:40:26","2023-01-27 17:50:22",596
228,44858,"2023-09-11 16:17:39","2023-09-11 16:50:03",1944
228,46575,"2023-11-04 13:54:27","2023-11-04 13:57:52",205
229,39906,"2023-06-24 19:44:31","2023-06-24 20:11:22",1611
229,71078,"2023-07-28 23:26:48","2023-07-28 23:58:02",1874
230,63235,"2023-02-01 02:12:01","2023-02-01 02:45:47",2026
230,65232,"2024-06-12 14:27:30","2024-06-12 14:47:17",1187
231,7997,"2024-11-12 16:55:45","2024-11-12 17:43:56",2891
231,51736,"2023-07-09 12:21:21","2023-07-09 12:33:30",729
231,52099,"2024-01-04 09:22:45","2024-01-04 09:25:00",135
231,52370,"2024-11-04 13:44:03","2024-11-04 14:23:02",2339
232,837,"2024-04-24 19:47:04","2024-04-24 20:25:11",2287
232,94210,"2023-12-26 05:19:08","2023-12-26 05:28:58",590
232,94462,"2024-08-23 11:49:03","2024-08-23 11:49:44",41
232,94706,"2023-10-26 04:28:05","2023-10-26 04:41:15",790
233,82212,"2023-11-01 15:58:06","2023-11-01 15:59:27",81
234,80595,"2024-05-24 05:10:56","2024-05-24 05:22:31",695
234,89650,"2023-11-26 22:10:49","2023-11-26 22:50:48",2399
235,54808,"2023-07-17 09:26:09","2023-07-17 09:29:42",213
236,55556,"2023-09-10 12:51:58","2023-09-10 13:19:45",1667
236,64962,"2023-11-18 16:42:40","2023-11-18 17:22:08",2368
236,73930,"2024-06-13 15:16:58","2024-06-13 16:07:17",3019
236,99343,"2024-07-13 18:35:55","2024-07-13 19:10:35",2080
237,30410,"2023-04-21 21:34:30","2023-04-21 21:54:41",1211
237,34326,"2024-10-14 01:30:18","2024-10-14 01:52:19",1321
237,36901,"2023-02-19 17:51:49","2023-02-19 18:13:29",1300
237,59107,"2023-04-01 12:01:16","2023-04-01 12:09:49",513
238,17321,"2023-07-12 22:18:24","2023-07-12 22:40:51",1347
238,56064,"2023-09-18 03:38:43","2023-09-18 03:53:00",857
239,25645,"2023-10-25 17:27:05","2023-10-25 17:37:50",645
239,74226,"2024-06-07 01:07:15","2024-06-07 01:20:32",797
239,75484,"2024-02-07 02:12:55","2024-02-07 02:19:50",415
239,98625,"2024-12-08 23:31:12","2024-12-08 23:42:29",677
240,43013,"2024-03-21 00:30:51","2024-03-21 01:10:29",2378
241,56654,"2024-12-24 01:40:19","2024-12-24 02:08:03",1664
241,94630,"2023-05-17 10:05:50","2023-05-17 10:08:43",173
242,12619,"2024-03-23 18:55:04","2024-03-23 19:02:18",434
242,53205,"2024-03-13 13:28:13","2024-03-13 13:44:04",951
242,55143,"2023-05-08 01:49:25","2023-05-08 02:34:44",2719
243,51061,"2023-07-14 05:00:15","2023-07-14 05:17:16",1021
244,62712,"2024-01-21 23:15:07","2024-01-21 23:39:07",1440
244,77391,"2024-03-31 09:54:36","2024-03-31 10:35:46",2470
244,92019,"2023-01-05 12:01:50","2023-01-05 12:10:06",496
244,97953,"2023-05-01 02:10:10","2023-05-01 02:20:18",608
245,27548,"2023-06-02 12:59:53","2023-06-02 13:00:35",42
245,42930,"2024-06-14 21:31:07","2024-06-14 21:31:42",35
246,77887,"2023-02-11 20:44:35","2023-02-11 20:57:04",749
246,83164,"2023-11-27 20:17:39","2023-11-27 20:32:55",916
247,24405,"2024-08-04 13:15:40","2024-08-04 13:24:46",546
248,12892,"2024-08-09 22:47:25","2024-08-09 23:02:06",881
248,15183,"2024-10-23 08:05:33","2024-10-23 08:07:11",98
248,23353,"2024-04-19 04:15:25","2024-04-19 04:28:26",781
248,32951,"2023-11-27 19:02:55","2023-11-27 19:28:36",1541
248,71196,"2023-03-15 10:44:09","2023-03-15 10:45:53",104
248,99703,"2023-11-12 00:31:20","2023-11-12 00:38:50",450
249,12504,"2023-07-07 13:39:32","2023-07-07 14:23:54",2662
250,12583,"2023-01-09 23:44:40","2023-01-09 23:51:22",402
250,76023,"2024-09-30 05:54:47","2024-09-30 05:58:42",235
250,97971,"2023-05-19 16:46:41","2023-05-19 16:49:47",186
251,16943,"2024-11-03 12:41:59","2024-11-03 13:01:18",1159
251,49108,"2023-08-03 18:50:31","2023-08-03 19:03:26",775
251,59344,"2024-03-31 14:43:21","2024-03-31 15:00:47",1046
252,38028,"2023-05-06 00:01:49","2023-05-06 00:03:43",114
254,15428,"2024-02-02 03:24:08","2024-02-02 03:48:46",1478
254,53607,"2024-11-22 13:36:18","2024-11-22 13:54:04",1066
255,9882,"2023-10-25 00:54:09","2023-10-25 01:35:59",2510
255,57132,"2023-03-15 12:00:55","2023-03-15 12:07:24",389
256,21195,"2023-10-10 06:25:51","2023-10-10 06:55:26",1775
256,37012,"2023-11-01 12:27:34","2023-11-01 12:50:35",1381
256,88755,"2023-11-03 01:06:38","2023-11-03 01:13:47",429
257,12509,"2023-09-09 05:34:12","2023-09-09 05:39:26",314
257,53844,"2024-07-03 13:23:13","2024-07-03 13:32:21",548
257,65442,"2023-10-24 21:51:34","2023-10-24 22:07:53",979
258,16691,"2023-05-05 17:37:48","2023-05-05 17:49:19",691
258,43573,"2024-12-09 00:10:52","2024-12-09 00:29:29",1117
258,68293,"2023-08-06 13:35:34","2023-08-06 13:58:18",1364
258,72906,"2024-02-14 09:01:19","2024-02-14 09:20:22",1143
258,95481,"2024-05-07 20:23:05","2024-05-07 20:34:40",695
259,69477,"2024-11-06 15:31:41","2024-11-06 15:56:17",1476
259,72697,"2023-11-08 06:26:45","2023-11-08 07:00:22",2017
259,86953,"2023-08-31 09:41:30","2023-08-31 09:57:24",954
259,91588,"2024-08-04 20:29:38","2024-08-04 20:38:33",535
260,66806,"2024-09-25 14:50:31","2024-09-25 14:56:46",375
260,95539,"2023-12-24 11:14:08","2023-12-24 11:28:28",860
261,26447,"2024-08-29 15:44:50","2024-08-29 16:30:50",2760
